genre,song_name,artist,lyric
발라드,또 다시 사랑,임창정,"아픔이 좀 더 작아질까
의미 없는 만남을 하다가
어느 날 그대가 흘린 눈물
왠지 나와 같다 느껴서
이렇게 그대를 지키는가 봐요
행복하고 싶었던 그대를
몰랐던 누군갈 또 알아가면서
분명 행복할 걸 알겠지만
내가 그대를 만났다는 건
어쩌면 흘러가는 흔한
인연이란 것 일지 모르지만
오늘도 다시 또 다시 사랑해요
사랑 언제나 이번이 마지막이라며
처음인 듯 찾아오니까
어느 날 그대가 숨긴 눈물
왠지 나와 같다 느껴서
이렇게 그대를 지키는 가 봐요
행복하고 싶었던 그대를
몰랐던 누군갈 또 알아가는 게
혹시 두렵기도 하겠지만
내가 그대를 만났다는 건
어쩌면 흘러가는 흔한
인연이란 것일지 모르지만
오늘도 다시 또 다시 사랑해요
사랑 언제나 이번이 마지막이라며
처음인 듯 찾아오니까
절대 우리 작은 다툼조차 하지 마요
이별 후엔 서운함만
가슴속에 남으니
사소한 그 표현이 그 말들이
언제나 나에겐 참
고마울 거예요
내가 그대를 만났다는 건
어쩌면 흘러가는 흔한
인연이란 것 일지 모르지만
오늘도 다시 또 다시 사랑해요
사랑 언제나 이번이 마지막이라며
처음인 듯 찾아오니까
사랑 언제나 이번이 마지막이라며"
발라드,기다리다,윤하 (YOUNHA),"어쩌다 그댈 사랑하게 된 거죠
어떻게 이렇게 아플 수 있죠
한번 누구도 이처럼 원한 적 없죠
그립다고 천 번쯤
말해보면 닿을까요
울어보고 떼쓰면 그댄 내 맘 알까요
그 이름 만 번쯤 미워해볼까요
서운한 일들만 손꼽을까요
이미 사랑은 너무 커져 있는데
그댄 내가 아니니
내 맘 같을 수 없겠죠
그래요 내가 더 많이 좋아한 거죠
아홉 번 내 마음 다쳐도
한번 웃는 게 좋아
그대 곁이면 행복한 나라서
싫은 표정 한번 조차도
편히 지은 적 없죠
그대 말이면 뭐든 다 할 듯 했었죠
천년 같은 긴 기다림도
그댈 보는 게 좋아
하루 한 달을 그렇게 일년을
오지 않을 그댈 알면서
또 하염없이 뒤척이며
기다리다 기다리다 잠들죠
나 언제쯤 그댈 편하게 볼까요
언제쯤 이 욕심 다 버릴까요
그대 모든 게 알고 싶은 나인데
언제부터 내 안에
숨은 듯이 살았나요
꺼낼 수 조차 없는 깊은 가시가 되어
아홉 번 내 마음 다쳐도
한번 웃는 게 좋아
그대 곁이면 행복한 나라서
싫은 표정 한번 조차도
편히 지은 적 없죠
그대 말이면 뭐든 다 할 듯 했었죠
천년 같은 긴 기다림도
그댈 보는 게 좋아
하루 한 달을 그렇게 일년을
오지 않을 그댈 알면서
또 하염없이 뒤척이며
기다리다 기다리다 잠들죠
그댈 위해 아끼고 싶어
누구도 줄 수 없죠
나는 그대만 그대가 아니면
혼자인 게 더 편한 나라
또 어제처럼 이곳에서
기다리고 기다리는
나예요"
발라드,술 한잔 해요,지아,"술 한잔 해요 날씨가 쌀쌀하니까
따끈따끈 국물에 소주 한잔 어때요
시간 없다면 내 시간 빌려줄게요
그대 떠나간 후에 내 시간은 넘쳐요
눈치 없는 여자라 생각해도 좋아요
난 그냥 편하게 그대와
한잔하고 싶을 뿐
괜찮다면 나와요
우리의 사랑이 뜨겁던
우리의 사랑을 키웠던
그 집에서 먼저 한잔 했어요
조금 취했나 봐요
그대가 내 앞에 있는 것 같아
바보처럼 자꾸 눈물이 나요
그대 마음이 차갑게 식어갔듯이
따뜻했던 국물도 점점 식어가네요
한잔 더 하고 이제 난 일어날래요
비틀대는 내 모습 보기 싫어질까봐
오늘따라 그대가 너무 보고 싶어서
난 그냥 편하게 그대와
한 잔하고 싶었죠
괜찮다면 나와요
우리의 사랑이 뜨겁던
우리의 사랑을 키웠던
그 집에서 먼저 한잔 했어요
조금 취했나 봐요
그대가 내 앞에 있는 것 같아
바보처럼 자꾸 눈물이 나요
술잔 속엔 눈물이
마음 속엔 그대가 흘러 넘치잖아

그대 가슴에 안겨
그대의 가슴에 쓰러져
그대의 가슴에 무너져
마음 놓고 울어보고 싶어요
늦게라도 와줘요
나 혼자 이렇게 울게 하지마
우린 항상 같이 있었으니까
사랑해요 사랑해요
사랑하기 싫어서 미치겠어"
발라드,내게 오는 길,성시경,"지금 곁에서 딴 생각에 잠겨
걷고 있는 그대
설레는 마음에 몰래
그대 모습 바라보면서
내 안에 담아요
사랑이겠죠
또 다른 말로는 설명 할 수 없죠
함께 걷는 이 길
다시 추억으로 끝나지않게
꼭 오늘처럼 지켜갈게요
사랑한다는 그 말 아껴둘 걸 그랬죠
이젠 어떻게 내 맘 표현해야 하나
모든 것이 변해가도
이 맘으로 그대 사랑할게요
망설였나요
날 받아주기가 아직 힘든가요
그댈 떠난 사람
그만 잊으려고 애쓰지마요
나 그때까지 기다릴테니
사랑한다는 그 말 아껴둘 걸 그랬죠
이젠 어떻게 내 맘 표현해야 하나
모든 것이 변해가도
이 맘으로 그대 사랑할게요
눈물이 또 남아있다면 모두 흘려버려요
이 좋은 하늘 아래 우리만 남도록
사랑할 수 있나요 내가 다가간만큼
이젠 내게 와줘요 내게 기댄 마음
사랑이 아니라해도 괜찮아요
그댈 볼 수 있으니
괜찮아요 내가 사랑할테니"
발라드,무릎,아이유,"모두 잠드는 밤에
혼자 우두커니 앉아
다 지나버린 오늘을
보내지 못하고서 깨어있어
누굴 기다리나
아직 할 일이 남아 있었던가
그것도 아니면 돌아가고 싶은
그리운 자리를 떠올리나
무릎을 베고 누우면
나 아주 어릴 적 그랬던 것처럼
머리칼을 넘겨줘요
그 좋은 손길에
까무룩 잠이 들어도
잠시만 그대로 두어요
깨우지 말아요 아주
깊은 잠을 잘 거예요
조용하던 두 눈을
다시 나에게 내리면
나 그때처럼 말갛게
웃어 보일 수 있을까
나 지친 것 같아
이 정도면 오래 버틴 것 같아
그대 있는 곳에 돌아갈 수 있는
지름길이 있다면 좋겠어
무릎을 베고 누우면
나 아주 어릴 적 그랬던 것처럼
머리칼을 넘겨줘요
그 좋은 손길에
까무룩 잠이 들어도
잠시만 그대로 두어요
깨우지 말아요 아주
깊은 잠을 잘 거예요
스르르르륵 스르르
깊은 잠을 잘 거예요
스르르르륵 스르르
깊은 잠을"
발라드,"묘해, 너와",어쿠스틱 콜라보,"니 생각에 꽤 즐겁고
니 생각에 퍽 외로워
이상한 일이야
누굴 좋아한단 건
아무 일도 없는 저녁
집 앞을 걷다
밤 공기가 좋아서
뜬금없이 이렇게
니가 보고 싶어
참 묘한 일이야 사랑은
좋아서 그립고
그리워서 외로워져
이게 다 무슨 일일까
내 맘이 내 맘이 아닌걸
이제와 어떡해
모든 시간 모든 공간
내 주위엔 온통
너뿐인 것 같아 묘해
보고 싶어 신기하고
신기해서 보고 싶고
그러다 한 순간
미친 듯 불안하고
아무렇지도 않은데
햇살에 울컥
눈물이 날 것 같고
그러다가 니 전화
한 통에 다 낫고
참 묘한 일이야 사랑은
아파서 고맙고
고마워서 대견해져
이게 다 무슨 일일까
이 길이 그 길이 아닌걸
모르고 떠나온
여행처럼 낯설지만
그래서 한번 더
가보고 싶어져 너와
이렇게 너를 바라볼 때
뭐랄까 나는
행복한 채로 두려워져
참 묘한 일이야 사랑은
좋아서 그립고
그리워서 외로워져
이게 다 무슨 일일까
내 맘이 내 맘이 아닌걸
이제와 어떡해
모든 시간 모든 공간
내 주위엔 온통
너뿐인 것 같아 묘해
그래서 한번 더
가보고 싶어져 너와"
발라드,One Love,엠씨더맥스 (M.C the MAX),"이젠 내가 돌아서려 해
다신 그 사람과
네 앞에서 보이지 않게
이제 너에겐 어떤 바램도
작은 기대조차 할 수 없는 나잖아
하지만 시간이 많이 지난 후에도
나의 숨결 나의 향기
네게 묻어있다면
언제나 힘들던 이룰 수 없던 사랑
너에게도 너무 큰 아픔이었다면
다시 내게 돌아와
너를 떠나보내고
후회하고 있는 내게
함께 할 수 없음이
나에겐 너무도
커다란 아픔인 걸 아니
언제나 힘들던 이룰 수 없던 사랑
너에게도 너무 큰
아픔이었다면 돌아와 줘
후회 없는 사랑하기 위해
내가 택한 사람은 너뿐야
언젠간 내게 돌아와 줄 너잖아
힘든 시간 다 지나고
오랜 간절함에 되찾은
내 마지막 사랑인 걸
다시 내게 돌아와
너를 떠나보내고
후회하고 있는 내게
함께 할 수 없음이
나에겐 너무도
커다란 아픔인 걸 아니"
발라드,All For You,"서인국, 정은지","all for you
벌써 며칠째 전화도 없는 너
얼마 후면 나의 생일이란 걸 아는지
눈치도 없이 시간은 자꾸만 흘러가고
난 미움보다 걱정스런 맘에
무작정 찾아간 너의 골목 어귀에서
생각지 못한 웃으며
반기는 너를 봤어
사실은 말야 나 많이 고민했어
네게 아무것도 해줄 수 없는걸
아주 많이 모자라도 가진 것 없어도
이런 나라도 받아 줄래
너를 위해서 너만을 위해서
난 세상 모든 걸
다 안겨 주지는 못하지만
난 너에게만 이제 약속할게
오직 너를 위한 내가 될게
Is only for you
just wanna be for you
넌 그렇게 지금 모습 그대로
내 곁에 있으면 돼
난 다시 태어나도
영원히 너만 바라볼게
넌 모르지만 조금은 힘들었어
네게 어울리는 사람이 나인지
그건 내가 아니라도 다른 누구라도
이젠 그런 마음 버릴래
너를 위해서 너만을 위해서
난 세상 모든 걸
다 안겨 주지는 못하지만
난 너에게만 이제 약속할게
오직 너를 위한 내가 될게
Is only for you
just wanna be for you
넌 그렇게 지금 모습 그대로
내 곁에 있으면 돼
난 다시 태어나도
영원히 너만 바라볼게
love 내 작은 맘속을
oh love 네 향기로 채울래
그 속에 영원히 갇혀 버린 데도
난 행복 할 수 있도록
너를 위해서 너를 위해서
너만을 위해서
난 세상 모든 걸
다 안겨 주지는 못하지만
난 너에게만 이제 약속할게
오직 너를 위한 내가 될게
Is only for you
just wanna be for you
넌 그렇게 지금 모습 그대로
내 곁에 있으면 돼
난 다시 태어나도
영원히 너만 바라볼게"
발라드,저녁 하늘,에일리(Ailee),"어떤 날에든 저녁 하늘은
못 올려보는 습관이 있어
온 세상이 날 떠나는듯한
이상한 그 기분이 싫어
멀리 떨어지는 저 해는
내일 다시 올텐데
나를 비춰줬던 햇살은
아닐 것 같아
니가 가도 사랑은 다시 오고
소란스런 이별을 겪어봐도
이렇게 너는 너는 너는
자꾸 맘에 걸려
가끔씩은 좋아서 웃긴 하고
더 가끔씩은 행복의 맛을 봐도
아직도 너는 너는 너는
Deep in me
누군가에게 맘을 줄 때면
반을 남기는 습관이 있어
다 줘버리면 떠날 것 같은
이상한 그 예감이 싫어
반쯤 아껴둔 이 맘
누구 줄 수 조차 없는데
반쯤 고장나버린 나를
들키긴 싫어
니가 가도 사랑은 다시 오고
소란스런 이별을 겪어봐도
이렇게 너는 너는 너는
자꾸 맘에 걸려
가끔씩은 좋아서 웃긴 하고
더 가끔씩은 행복의 맛을 봐도
아직도 너는 너는 너는
Deep in me
너의 맘은 어디쯤일까
나를 맴돈 적은 있을까
나처럼 아주 가끔
시간이라는 게
다 지우지는 못 하나봐
아직도 네 이름은
편히 말하질 못해
니가 아닌 누군가 나를 안고
내가 아닌 누군가 너를 안고
이렇게 오래 오래 오래
나날들이 가도
하지 못한 말들이 입에 남아
다 주지 못한 사랑이 맘에 남아
어쩌면 너는 너는 너는
Still in me"
발라드,잠시만 안녕 (Original),엠씨더맥스 (M.C the MAX),"행복을 줄 수 없었어
그런데 사랑을 했어
니곁에 감히 머무른
내 욕심을 용서치마
방황이 많이 남았어
그 끝은 나도 모르는곳
약하게 태어나서 미안해
그래서 널 보내려고 해
언젠가는 돌아갈께
사랑할 자격 갖춘 나 되어
너의 곁으로 돌아갈께
행복을 줄 수 있을 때
아파도 안녕
잠시만 안녕
언제나 위태로운 나
그런 내가 널 사랑을 했어
외로운 고독이 두려워
빨리 못 보내 미안해
사는게 참 힘들었어
널 보며 난 견뎠어
허나 네겐 보여줄 수
없는 내 삶
이별로 널 지키려해
언젠가는 돌아갈께
흔들리지 않는 나 되어
늦지않게 돌아갈께
널 많이 사랑하니까
아파도 안녕
슬퍼도 안녕
언젠가는 돌아갈께
사랑할 자격 갖춘 나 되어
너의 곁으로 돌아갈께
행복을 줄수 있을 때
아파도 안녕
널 위해 안녕
너와 내가 사랑하면
우리가 정말 사랑한다면
언젠가는 만날꺼야
행복을 줄 수 있을 때
조금만 울자 잠시만 울자
아파도 안녕
널 위해 안녕"
발라드,오르막길 (Feat. 정인),윤종신,"이제부터 웃음기 사라질거야
가파른 이 길을 좀 봐
그래 오르기 전에
미소를 기억해두자
오랫동안 못 볼 지 몰라
완만했던 우리가 지나온 길엔
달콤한 사랑의 향기
이제 끈적이는 땀
거칠게 내쉬는 숨이
우리 유일한 대화일지 몰라
한걸음 이제 한걸음일 뿐
아득한 저 끝은 보지마
평온했던 길처럼
계속 나를 바라봐줘
그러면 견디겠어
사랑해 이 길 함께 가는 그대
굳이 고된 나를 택한 그대여
가끔 바람이 불 때만
저 먼 풍경을 바라봐
올라온 만큼 아름다운 우리 길
기억해 혹시 우리 손 놓쳐도
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는
그 곳은 넓지 않아서
우린 결국엔 만나 오른다면
한 걸음 이제 한걸음일 뿐
아득한 저 끝은 보지마
평온했던 길처럼
계속 나를 바라봐줘
그러면 난 견디겠어
사랑해 이 길 함께 가는 그대여
굳이 고된 나를 택한 그대여
가끔 바람이 불 때만
저 먼 풍경을 바라봐
올라온 만큼 아름다운 우리 길
기억해 혹시 우리 손 놓쳐도
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는
그 곳은 넓지 않아서
우린 결국엔 만나 크게 소리 쳐
사랑해요 저 끝까지"
발라드,Love Blossom (러브블러썸),케이윌,"입안에서
바람 맛이
달콤한 아침
새하얀
이불위로 닿는
햇살이 좋아
설레는
전화 벨소리
그대 인가요
설탕 한 스푼 담긴 소리
hello hello
봄이 와
이 거리 위에
봄이 와
나의 가슴속에
왜 이리 나
들뜨나 몰라
oh
팝콘 같은 꽃잎이
저 높이 날아요
사랑한다 말하면
난 정말 녹아요
오늘 같은 바람이 불면
하루 종일 미치겠어
그대가
아른아른 거려서
향기로운
봄 바람이
나풀거리고
두 볼에 앉은
햇살마저
완벽한걸요
새하얗게 춤을 추는
꽃잎을 보며
그대와 둘이
걷다 보면
uh huh
ah ha
봄이 와
이 거리 위에
봄이 와
우리 둘 사이에
설레임이
피어 올라요
oh
팝콘 같은 꽃잎이
저 높이 날아요
사랑한다 말하면
난 정말 녹아요
오늘 같은 바람이 불면
하루 종일 미치겠어
그대가
아른아른 거려서
꿈에서 봤던
거리가 여기인가요
그대와 나란히
걷는 모든 곳이
아름다워
난 있잖아요
그대를 볼 때마다 놀라
더 아름다울 수 없는
그대여
따사로운 봄빛에
사랑이
녹아요
살랑대는 바람에
사랑이
불어요
오늘 같은 바람이 불면
제일 먼저
떠올라요
그대만
팝콘 같은
꽃잎이
저 높이 날아요
사랑한다
말하면
난 정말 녹아요
오늘 같은 바람이 불면
하루 종일 미치겠어
그대가
아른아른 거려서
그대가
나의 봄이죠"
